n,algorithm,k,sample,seconds
1691,triple_loop_skipped,0,321,
1691,frievald,1,321,0.001227625000012722
1691,frievald,10,321,0.010939708999984532
1691,frievald,20,321,0.021624583000004804
1916,numpy_matmul,0,322,0.03885512500002619
1916,strassen,0,322,0.9701417090000177
1916,triple_loop_skipped,0,322,
1916,frievald,1,322,0.0015371669999808546
1916,frievald,10,322,0.013780958000012333
1916,frievald,20,322,0.028639458000014884
1706,numpy_matmul,0,323,0.029546167000006562
1706,strassen,0,323,0.9752220830000056
1706,triple_loop_skipped,0,323,
1706,frievald,1,323,0.0012803750000216496
1706,frievald,10,323,0.011057458000010456
1706,frievald,20,323,0.022107167000001482
1227,numpy_matmul,0,324,0.011529666999990695
1227,strassen,0,324,0.9395652919999975
1227,triple_loop_skipped,0,324,
1227,frievald,1,324,0.0007517500000062682
1227,frievald,10,324,0.005949291000007406
1227,frievald,20,324,0.011773207999993929
1323,numpy_matmul,0,325,0.014054541000007248
1323,strassen,0,325,0.9463255000000004
1323,triple_loop_skipped,0,325,
1323,frievald,1,325,0.0009441249999895263
1323,frievald,10,325,0.006925999999992882
1323,frievald,20,325,0.014290499999987105
841,numpy_matmul,0,326,0.004852708000015582
841,strassen,0,326,0.13114879200000473
841,triple_loop_skipped,0,326,
841,frievald,1,326,0.0004299999999943793
841,frievald,10,326,0.0026157920000002832
841,frievald,20,326,0.0037489169999957994
118,numpy_matmul,0,327,2.4499999994986865e-05
118,strassen,0,327,0.00035141699999030607
118,triple_loop,0,327,0.30145674999999983
118,frievald,1,327,0.00014479199998618242
118,frievald,10,327,0.00020691699998565127
118,frievald,20,327,0.00036604100000658946
89,numpy_matmul,0,328,1.5040999983284564e-05
89,strassen,0,328,0.00033304200002248763
89,triple_loop,0,328,0.13126195799998186
89,frievald,1,328,0.00014237499999580905
89,frievald,10,328,0.00019649999998705425
89,frievald,20,328,0.00034283299999060546
1304,numpy_matmul,0,329,0.013055667000003268
1304,strassen,0,329,0.9520681669999931
1304,triple_loop_skipped,0,329,
1304,frievald,1,329,0.000845083000001523
1304,frievald,10,329,0.00675495799998771
1304,frievald,20,329,0.013486499999999069
871,numpy_matmul,0,330,0.004978666000027943
871,strassen,0,330,0.13229270800002269
871,triple_loop_skipped,0,330,
871,frievald,1,330,0.00043729099999723076
871,frievald,10,330,0.0026999580000222068
871,frievald,20,330,0.005496333000024833
1020,numpy_matmul,0,331,0.006416000000001532
1020,strassen,0,331,0.13264979199999516
1020,triple_loop_skipped,0,331,
1020,frievald,1,331,0.0005632080000168571
1020,frievald,10,331,0.004273333000014645
1020,frievald,20,331,0.008406707999995433
445,numpy_matmul,0,332,0.0005385839999973996
445,strassen,0,332,0.020332250000024032
445,triple_loop_skipped,0,332,
445,frievald,1,332,0.0002247919999831538
445,frievald,10,332,0.0004290830000002188
445,frievald,20,332,0.000777916999993522
234,numpy_matmul,0,333,8.541700000819219e-05
234,strassen,0,333,0.0025305839999987256
234,triple_loop_skipped,0,333,
234,frievald,1,333,0.0001032499999951142
234,frievald,10,333,0.00031754200000477795
234,frievald,20,333,0.0005901250000022173
473,numpy_matmul,0,334,0.0006323339999880773
473,strassen,0,334,0.018751207999997632
473,triple_loop_skipped,0,334,
473,frievald,1,334,0.00017233399998417553
473,frievald,10,334,0.0004059999999981301
473,frievald,20,334,0.0008012080000128208
1258,numpy_matmul,0,335,0.01226175000002172
1258,strassen,0,335,0.9429249169999991
1258,triple_loop_skipped,0,335,
1258,frievald,1,335,0.0007708750000006148
1258,frievald,10,335,0.006277958999987732
1258,frievald,20,335,0.012601416999984849
650,numpy_matmul,0,336,0.0015968750000183718
650,strassen,0,336,0.13138445800001364
650,triple_loop_skipped,0,336,
650,frievald,1,336,0.00029970800000000963
650,frievald,10,336,0.0006135000000142554
650,frievald,20,336,0.0011432920000231661
1491,numpy_matmul,0,337,0.019416417000002184
1491,strassen,0,337,0.9321233750000033
1491,triple_loop_skipped,0,337,
1491,frievald,1,337,0.0009817920000045888
1491,frievald,10,337,0.008514208999997663
1491,frievald,20,337,0.016919459000007464
597,numpy_matmul,0,338,0.0012070000000221626
597,strassen,0,338,0.12652112500001067
597,triple_loop_skipped,0,338,
597,frievald,1,338,0.0002642919999971127
597,frievald,10,338,0.0005844579999916277
597,frievald,20,338,0.0011006249999923057
295,numpy_matmul,0,339,0.00013699999999516876
295,strassen,0,339,0.017681707999997798
295,triple_loop_skipped,0,339,
295,frievald,1,339,0.00010208399999100948
295,frievald,10,339,0.0003433340000071894
295,frievald,20,339,0.000658541999996487
1666,numpy_matmul,0,340,0.026803375000014285
1666,strassen,0,340,0.9038606670000036
1666,triple_loop_skipped,0,340,
1666,frievald,1,340,0.0011396669999896858
1666,frievald,10,340,0.010504792000006091
1666,frievald,20,340,0.02089616699998942
1275,numpy_matmul,0,341,0.012703958999992437
1275,strassen,0,341,0.8985171660000049
1275,triple_loop_skipped,0,341,
1275,frievald,1,341,0.0007264580000025944
1275,frievald,10,341,0.006351832999996532
1275,frievald,20,341,0.01260562499999196
170,numpy_matmul,0,342,4.491600000733342e-05
170,strassen,0,342,0.0024680840000144144
170,triple_loop,0,342,0.8829289589999973
170,frievald,1,342,0.00018966700000078163
170,frievald,10,342,0.00026504100000579456
170,frievald,20,342,0.0004978749999793308
1823,numpy_matmul,0,343,0.034080708000004734
1823,strassen,0,343,0.9007432090000123
1823,triple_loop_skipped,0,343,
1823,frievald,1,343,0.0013295420000076774
1823,frievald,10,343,0.012492583000010882
1823,frievald,20,343,0.024875415999986217
1977,numpy_matmul,0,344,0.04278450000001044
1977,strassen,0,344,0.8983637499999872
1977,triple_loop_skipped,0,344,
1977,frievald,1,344,0.001543583000000126
1977,frievald,10,344,0.014487540999994053
1977,frievald,20,344,0.028945665999998482
1555,numpy_matmul,0,345,0.021817624999982854
1555,strassen,0,345,0.8942585000000065
1555,triple_loop_skipped,0,345,
1555,frievald,1,345,0.0010107909999987896
1555,frievald,10,345,0.009216208000026427
1555,frievald,20,345,0.018344084000005978
1847,numpy_matmul,0,346,0.035301790999994864
1847,strassen,0,346,0.9017630410000095
1847,triple_loop_skipped,0,346,
1847,frievald,1,346,0.001361916000007568
1847,frievald,10,346,0.012757999999990943
1847,frievald,20,346,0.025511582999996563
363,numpy_matmul,0,347,0.00028174999999919237
363,strassen,0,347,0.017649333999997907
363,triple_loop_skipped,0,347,
363,frievald,1,347,0.0001285000000166292
363,frievald,10,347,0.00037887499999555985
363,frievald,20,347,0.0007070419999877231
1951,numpy_matmul,0,348,0.04107441700000436
1951,strassen,0,348,0.8968958749999842
1951,triple_loop_skipped,0,348,
1951,frievald,1,348,0.0014988750000100026
1951,frievald,10,348,0.014130375000007689
1951,frievald,20,348,0.028208417000001873
1765,numpy_matmul,0,349,0.03118474999999421
1765,strassen,0,349,0.8950348749999932
1765,triple_loop_skipped,0,349,
1765,frievald,1,349,0.001270875000017213
1765,frievald,10,349,0.011688125000006266
1765,frievald,20,349,0.02322029199999065
1122,numpy_matmul,0,350,0.009097417000020869
1122,strassen,0,350,0.8975511250000068
1122,triple_loop_skipped,0,350,
1122,frievald,1,350,0.0006399590000114586
1122,frievald,10,350,0.005076790999993364
1122,frievald,20,350,0.009989708000006203
286,numpy_matmul,0,351,0.00014866600000118524
286,strassen,0,351,0.01777183300001184
286,triple_loop_skipped,0,351,
286,frievald,1,351,0.00010762499999827924
286,frievald,10,351,0.0003214580000019396
286,frievald,20,351,0.0006073750000155087
983,numpy_matmul,0,352,0.0064209159999961685
983,strassen,0,352,0.12665237499999193
983,triple_loop_skipped,0,352,
983,frievald,1,352,0.0004977909999865915
983,frievald,10,352,0.0039709999999786305
983,frievald,20,352,0.007827875000003814
1905,numpy_matmul,0,353,0.03832787499999313
1905,strassen,0,353,0.9048827919999951
1905,triple_loop_skipped,0,353,
1905,frievald,1,353,0.0014372079999986909
1905,frievald,10,353,0.013512749999989637
1905,frievald,20,353,0.027016709000008632
1778,numpy_matmul,0,354,0.03139687499998445
1778,strassen,0,354,0.8976467909999997
1778,triple_loop_skipped,0,354,
1778,frievald,1,354,0.0012690410000004704
1778,frievald,10,354,0.011880540999982259
1778,frievald,20,354,0.02367174999997701
990,numpy_matmul,0,355,0.0061111670000002505
990,strassen,0,355,0.12494720800000891
990,triple_loop_skipped,0,355,
990,frievald,1,355,0.000507166999994979
990,frievald,10,355,0.004015332999983912
990,frievald,20,355,0.007946625000016638
673,numpy_matmul,0,356,0.0017204170000013619
673,strassen,0,356,0.1250863749999951
673,triple_loop_skipped,0,356,
673,frievald,1,356,0.0002892089999875225
673,frievald,10,356,0.0006286249999902793
673,frievald,20,356,0.0011840420000055474
123,numpy_matmul,0,357,1.8250000010766598e-05
123,strassen,0,357,0.00033766699999659977
123,triple_loop,0,357,0.33430441600000904
123,frievald,1,357,7.408299998701295e-05
123,frievald,10,357,0.00020354099999053687
123,frievald,20,357,0.0003855000000214659
249,numpy_matmul,0,358,0.00010104199998295371
249,strassen,0,358,0.0024532920000126524
249,triple_loop_skipped,0,358,
249,frievald,1,358,5.041600002186897e-05
249,frievald,10,358,0.00030941599999323444
249,frievald,20,358,0.0005996669999888127
492,numpy_matmul,0,359,0.0006694999999865558
492,strassen,0,359,0.017406458000010616
492,triple_loop_skipped,0,359,
492,frievald,1,359,0.00014616599997907542
492,frievald,10,359,0.00043866699999739467
492,frievald,20,359,0.0008519579999983762
312,numpy_matmul,0,360,0.00016045800001052157
312,strassen,0,360,0.017152542000019366
312,triple_loop_skipped,0,360,
312,frievald,1,360,9.366599999793834e-05
312,frievald,10,360,0.0003210419999959413
312,frievald,20,360,0.000617791999985684
1775,numpy_matmul,0,361,0.03149041700001476
1775,strassen,0,361,0.8980277500000113
1775,triple_loop_skipped,0,361,
1775,frievald,1,361,0.0012714169999981095
1775,frievald,10,361,0.011800542000003134
1775,frievald,20,361,0.023554042000000663
413,numpy_matmul,0,362,0.0003947090000053777
413,strassen,0,362,0.017849958999988758
413,triple_loop_skipped,0,362,
413,frievald,1,362,0.0001447500000040236
413,frievald,10,362,0.00039462500001263834
413,frievald,20,362,0.0007378329999880862
224,numpy_matmul,0,363,5.7875000010199074e-05
224,strassen,0,363,0.0024228329999971265
224,triple_loop_skipped,0,363,
224,frievald,1,363,4.3000000005122274e-05
224,frievald,10,363,0.0002455419999876085
224,frievald,20,363,0.00046754099997770027
1845,numpy_matmul,0,364,0.03518499999998426
1845,strassen,0,364,0.9033153750000054
1845,triple_loop_skipped,0,364,
1845,frievald,1,364,0.0013580830000137212
1845,frievald,10,364,0.012736334000010174
1845,frievald,20,364,0.02544937499999378
1944,numpy_matmul,0,365,0.04047912499999029
1944,strassen,0,365,0.9014492500000131
1944,triple_loop_skipped,0,365,
1944,frievald,1,365,0.0015005000000201107
1944,frievald,10,365,0.014162542000008216
1944,frievald,20,365,0.028221583000004102
108,numpy_matmul,0,366,1.8041000004132002e-05
108,strassen,0,366,0.0003500830000007227
108,triple_loop,0,366,0.22732104100001038
108,frievald,1,366,7.650000000580803e-05
108,frievald,10,366,0.00019516700001531717
108,frievald,20,366,0.0003594169999985297
1444,numpy_matmul,0,367,0.017680708000000322
1444,strassen,0,367,0.8916009170000052
1444,triple_loop_skipped,0,367,
1444,frievald,1,367,0.0009433750000198415
1444,frievald,10,367,0.00804595899998617
1444,frievald,20,367,0.015903417000004083
310,numpy_matmul,0,368,0.00018729100000314247
310,strassen,0,368,0.017459416000008332
310,triple_loop_skipped,0,368,
310,frievald,1,368,0.00011516699998992408
310,frievald,10,368,0.0003294169999890073
310,frievald,20,368,0.0006208339999886903
1520,numpy_matmul,0,369,0.01975191700000778
1520,strassen,0,369,0.8875239590000206
1520,triple_loop_skipped,0,369,
1520,frievald,1,369,0.0010076659999924686
1520,frievald,10,369,0.00901633299997684
1520,frievald,20,369,0.017933374999984153
1847,numpy_matmul,0,370,0.03517483300001345
1847,strassen,0,370,0.8872952920000046
1847,triple_loop_skipped,0,370,
1847,frievald,1,370,0.001390291999996407
1847,frievald,10,370,0.01273045799999295
1847,frievald,20,370,0.02547283299998071
233,numpy_matmul,0,371,9.033300000282907e-05
233,strassen,0,371,0.0024415839999960554
233,triple_loop_skipped,0,371,
233,frievald,1,371,8.450000001403168e-05
233,frievald,10,371,0.0003034999999727006
233,frievald,20,371,0.0005804580000017268
615,numpy_matmul,0,372,0.0012867500000197651
615,strassen,0,372,0.12555724999998574
615,triple_loop_skipped,0,372,
615,frievald,1,372,0.00026954200001227946
615,frievald,10,372,0.0005821249999939937
615,frievald,20,372,0.0010935829999993985
668,numpy_matmul,0,373,0.0015659579999862672
668,strassen,0,373,0.12443058299999166
668,triple_loop_skipped,0,373,
668,frievald,1,373,0.00029433299999936935
668,frievald,10,373,0.000606708000020717
668,frievald,20,373,0.0011379160000046795
719,numpy_matmul,0,374,0.0019278329999963262
719,strassen,0,374,0.12374383299999181
719,triple_loop_skipped,0,374,
719,frievald,1,374,0.0003237500000068394
719,frievald,10,374,0.0006457089999969412
719,frievald,20,374,0.0012137500000051205
1272,numpy_matmul,0,375,0.011932000000001608
1272,strassen,0,375,0.8955011250000098
1272,triple_loop_skipped,0,375,
1272,frievald,1,375,0.000784375000023374
1272,frievald,10,375,0.006406458999975939
1272,frievald,20,375,0.012605666000013116
671,numpy_matmul,0,376,0.001654999999999518
671,strassen,0,376,0.12523658300000307
671,triple_loop_skipped,0,376,
671,frievald,1,376,0.0003090419999978167
671,frievald,10,376,0.0006314580000150727
671,frievald,20,376,0.0011727080000127899
594,numpy_matmul,0,377,0.001089792000016132
594,strassen,0,377,0.12485483300000055
594,triple_loop_skipped,0,377,
594,frievald,1,377,0.00025941600000578546
594,frievald,10,377,0.0005392500000027667
594,frievald,20,377,0.0010066250000022592
712,numpy_matmul,0,378,0.0018497500000194123
712,strassen,0,378,0.12481412500000033
712,triple_loop_skipped,0,378,
712,frievald,1,378,0.00033379100000274775
712,frievald,10,378,0.0006587910000064312
712,frievald,20,378,0.001234750000008944
938,numpy_matmul,0,379,0.005680707999999868
938,strassen,0,379,0.1248325409999893
938,triple_loop_skipped,0,379,
938,frievald,1,379,0.0004614579999895341
938,frievald,10,379,0.003677541999991263
938,frievald,20,379,0.007198125000002165
1182,numpy_matmul,0,380,0.01021737499999631
1182,strassen,0,380,0.8920964170000047
1182,triple_loop_skipped,0,380,
1182,frievald,1,380,0.0006365840000057688
1182,frievald,10,380,0.005545957999999018
1182,frievald,20,380,0.0109731250000209
812,numpy_matmul,0,381,0.00406387500001415
812,strassen,0,381,0.12523141700000906
812,triple_loop_skipped,0,381,
812,frievald,1,381,0.0003948330000014266
812,frievald,10,381,0.001321083000021872
812,frievald,20,381,0.002472584000003053
857,numpy_matmul,0,382,0.004573875000005501
857,strassen,0,382,0.12383083299999953
857,triple_loop_skipped,0,382,
857,frievald,1,382,0.00040479099999402024
857,frievald,10,382,0.0024651669999968817
857,frievald,20,382,0.004772958000017979
490,numpy_matmul,0,383,0.0006940000000099644
490,strassen,0,383,0.01704991699998004
490,triple_loop_skipped,0,383,
490,frievald,1,383,0.00014325000000781074
490,frievald,10,383,0.0004272080000191636
490,frievald,20,383,0.0008317079999926591
874,numpy_matmul,0,384,0.004786375000009002
874,strassen,0,384,0.12443466599998487
874,triple_loop_skipped,0,384,
874,frievald,1,384,0.0004145420000156719
874,frievald,10,384,0.0030052909999938038
874,frievald,20,384,0.005897292000014431
99,numpy_matmul,0,385,1.5541999999868494e-05
99,strassen,0,385,0.0003300000000194814
99,triple_loop,0,385,0.17931324999997855
99,frievald,1,385,7.07910000130596e-05
99,frievald,10,385,0.00018054200000960918
99,frievald,20,385,0.00034008299999754854
1762,numpy_matmul,0,386,0.030577999999991334
1762,strassen,0,386,0.8912594170000148
1762,triple_loop_skipped,0,386,
1762,frievald,1,386,0.0012517090000017106
1762,frievald,10,386,0.011635374999997339
1762,frievald,20,386,0.023243708000023844
1407,numpy_matmul,0,387,0.016447959000004175
1407,strassen,0,387,0.8861139999999921
1407,triple_loop_skipped,0,387,
1407,frievald,1,387,0.000840707999998358
1407,frievald,10,387,0.007610999999997148
1407,frievald,20,387,0.015102334000005158
1584,numpy_matmul,0,388,0.022303541000013638
1584,strassen,0,388,0.8870952080000052
1584,triple_loop_skipped,0,388,
1584,frievald,1,388,0.0010714590000020507
1584,frievald,10,388,0.009725583000005145
1584,frievald,20,388,0.019355875000002243
211,numpy_matmul,0,389,7.041599999979553e-05
211,strassen,0,389,0.0024280410000017127
211,triple_loop_skipped,0,389,
211,frievald,1,389,7.537499999443753e-05
211,frievald,10,389,0.0002834169999914593
211,frievald,20,389,0.000540625000013506
279,numpy_matmul,0,390,0.00012970800000289273
279,strassen,0,390,0.017280333999991626
279,triple_loop_skipped,0,390,
279,frievald,1,390,7.258399998022469e-05
279,frievald,10,390,0.00031216599998629135
279,frievald,20,390,0.0006067079999922953
1383,numpy_matmul,0,391,0.015786249999990787
1383,strassen,0,391,0.89563983299999
1383,triple_loop_skipped,0,391,
1383,frievald,1,391,0.0008543749999887496
1383,frievald,10,391,0.00739229100000216
1383,frievald,20,391,0.01464237499999399
1383,numpy_matmul,0,392,0.016000958999995873
1383,strassen,0,392,0.8936387499999796
1383,triple_loop_skipped,0,392,
1383,frievald,1,392,0.000833207999988872
1383,frievald,10,392,0.007371125000020129
1383,frievald,20,392,0.014657791999979963
760,numpy_matmul,0,393,0.0031137919999935093
760,strassen,0,393,0.12542879200000812
760,triple_loop_skipped,0,393,
760,frievald,1,393,0.0003618749999816373
760,frievald,10,393,0.000766041999980871
760,frievald,20,393,0.0014500830000088172
412,numpy_matmul,0,394,0.0003506249999816191
412,strassen,0,394,0.017398750000012342
412,triple_loop_skipped,0,394,
412,frievald,1,394,0.00012137499999198553
412,frievald,10,394,0.0003760419999991882
412,frievald,20,394,0.0007221659999743224
1882,numpy_matmul,0,395,0.0369609169999876
1882,strassen,0,395,0.8973332500000026
1882,triple_loop_skipped,0,395,
1882,frievald,1,395,0.001406208000020115
1882,frievald,10,395,0.013221250000015061
1882,frievald,20,395,0.02637724999999591
504,numpy_matmul,0,396,0.0007375409999781368
504,strassen,0,396,0.017624332999986336
504,triple_loop_skipped,0,396,
504,frievald,1,396,0.00019337500000915497
504,frievald,10,396,0.0004698330000110218
504,frievald,20,396,0.0008955000000128166
1130,numpy_matmul,0,397,0.009172165999984827
1130,strassen,0,397,0.8921334169999966
1130,triple_loop_skipped,0,397,
1130,frievald,1,397,0.0005953750000173841
1130,frievald,10,397,0.005097250000005715
1130,frievald,20,397,0.010092832999987422
1795,numpy_matmul,0,398,0.03270337500001119
1795,strassen,0,398,0.8926210420000018
1795,triple_loop_skipped,0,398,
1795,frievald,1,398,0.0012868750000052387
1795,frievald,10,398,0.012049749999988535
1795,frievald,20,398,0.02408133299999804
452,numpy_matmul,0,399,0.0005647079999846483
452,strassen,0,399,0.017526207999992494
452,triple_loop_skipped,0,399,
452,frievald,1,399,0.00016700000000469117
452,frievald,10,399,0.0004101669999840851
452,frievald,20,399,0.0007692920000010872
1011,numpy_matmul,0,400,0.007051916999984087
1011,strassen,0,400,0.1257464999999911
1011,triple_loop_skipped,0,400,
1011,frievald,1,400,0.0005515839999929995
1011,frievald,10,400,0.004169125000004215
1011,frievald,20,400,0.00820354200001816
261,numpy_matmul,0,401,0.00011887499999829743
261,strassen,0,401,0.017572875000013255
261,triple_loop_skipped,0,401,
261,frievald,1,401,0.00010420800001043062
261,frievald,10,401,0.0003320830000177466
261,frievald,20,401,0.0006397090000120897
425,numpy_matmul,0,402,0.0004292500000246946
425,strassen,0,402,0.017154707999992524
425,triple_loop_skipped,0,402,
425,frievald,1,402,0.00010904100000175276
425,frievald,10,402,0.0003787500000100863
425,frievald,20,402,0.0007371250000005602
1651,numpy_matmul,0,403,0.025669916999987663
1651,strassen,0,403,0.8956969999999842
1651,triple_loop_skipped,0,403,
1651,frievald,1,403,0.0011110419999909027
1651,frievald,10,403,0.010274582999983295
1651,frievald,20,403,0.020526999999987083
1109,numpy_matmul,0,404,0.008824333000006845
1109,strassen,0,404,0.8911616249999952
1109,triple_loop_skipped,0,404,
1109,frievald,1,404,0.0005780000000186192
1109,frievald,10,404,0.0049333329999967646
1109,frievald,20,404,0.009715041999982077
1204,numpy_matmul,0,405,0.010790459000020292
1204,strassen,0,405,0.8876985830000024
1204,triple_loop_skipped,0,405,
1204,frievald,1,405,0.000656708000008166
1204,frievald,10,405,0.005717500000002929
1204,frievald,20,405,0.011302666999995381
33,numpy_matmul,0,406,7.000000010748408e-06
33,strassen,0,406,5.6083999993461475e-05
33,triple_loop,0,406,0.006751542000017707
33,frievald,1,406,5.283299998382063e-05
33,frievald,10,406,0.00014825000002360866
33,frievald,20,406,0.00027691700000787023
557,numpy_matmul,0,407,0.0009971250000262444
557,strassen,0,407,0.12415358399999832
557,triple_loop_skipped,0,407,
557,frievald,1,407,0.00023150000001237458
557,frievald,10,407,0.0005471670000076756
557,frievald,20,407,0.0010342909999963013
302,numpy_matmul,0,408,0.00014141700000891433
302,strassen,0,408,0.01702800000001048
302,triple_loop_skipped,0,408,
302,frievald,1,408,8.383400000866459e-05
302,frievald,10,408,0.0003252909999957865
302,frievald,20,408,0.0006178329999784182
1499,numpy_matmul,0,409,0.019588249999998197
1499,strassen,0,409,0.887839624999998
1499,triple_loop_skipped,0,409,
1499,frievald,1,409,0.000936583999987306
1499,frievald,10,409,0.008556749999996782
1499,frievald,20,409,0.017053082999979097
167,numpy_matmul,0,410,4.116600001680126e-05
167,strassen,0,410,0.002444083000000319
167,triple_loop,0,410,0.8395449580000047
167,frievald,1,410,0.000140250000015385
167,frievald,10,410,0.0002635419999990063
167,frievald,20,410,0.0005019580000009682
840,numpy_matmul,0,411,0.004453124999997726
840,strassen,0,411,0.12437087500001098
840,triple_loop_skipped,0,411,
840,frievald,1,411,0.0004161250000151995
840,frievald,10,411,0.0022184590000051685
840,frievald,20,411,0.004282458000005818
1487,numpy_matmul,0,412,0.019198333999980832
1487,strassen,0,412,0.8814310420000027
1487,triple_loop_skipped,0,412,
1487,frievald,1,412,0.0009304579999991347
1487,frievald,10,412,0.008431250000001
1487,frievald,20,412,0.01678641600000219
333,numpy_matmul,0,413,0.00021879099998045604
333,strassen,0,413,0.01743058299999234
333,triple_loop_skipped,0,413,
333,frievald,1,413,0.00011620800000855525
333,frievald,10,413,0.0003586670000004233
333,frievald,20,413,0.0006882920000066406
1621,numpy_matmul,0,414,0.0245000829999924
1621,strassen,0,414,0.8870773749999898
1621,triple_loop_skipped,0,414,
1621,frievald,1,414,0.001076165999990053
1621,frievald,10,414,0.009927333000007366
1621,frievald,20,414,0.01980275000002507
1573,numpy_matmul,0,415,0.022686624999977312
1573,strassen,0,415,0.8844533749999925
1573,triple_loop_skipped,0,415,
1573,frievald,1,415,0.0010256660000038664
1573,frievald,10,415,0.009424500000022817
1573,frievald,20,415,0.018767332999999553
1666,numpy_matmul,0,416,0.026334375000004684
1666,strassen,0,416,0.8855872499999862
1666,triple_loop_skipped,0,416,
1666,frievald,1,416,0.0011352090000116277
1666,frievald,10,416,0.01047612500002515
1666,frievald,20,416,0.020854208000002927
727,numpy_matmul,0,417,0.003137957999996388
727,strassen,0,417,0.12392083299999967
727,triple_loop_skipped,0,417,
727,frievald,1,417,0.000330582999993112
727,frievald,10,417,0.0006591249999985394
727,frievald,20,417,0.001232874999999467
313,numpy_matmul,0,418,0.00016566600001510778
313,strassen,0,418,0.01823391700000343
313,triple_loop_skipped,0,418,
313,frievald,1,418,0.0001001249999887932
313,frievald,10,418,0.0003461249999929805
313,frievald,20,418,0.0006690410000089742
1507,numpy_matmul,0,419,0.02004816600000936
1507,strassen,0,419,0.8841170000000034
1507,triple_loop_skipped,0,419,
1507,frievald,1,419,0.0009457080000174756
1507,frievald,10,419,0.00865391700000373
1507,frievald,20,419,0.01720799999998235
1347,numpy_matmul,0,420,0.014901207999997723
1347,strassen,0,420,0.8816505000000063
1347,triple_loop_skipped,0,420,
1347,frievald,1,420,0.0007809170000143695
1347,frievald,10,420,0.007041958000002069
1347,frievald,20,420,0.013998250000014423
636,numpy_matmul,0,421,0.0014252500000111468
636,strassen,0,421,0.1237060419999807
636,triple_loop_skipped,0,421,
636,frievald,1,421,0.00027066699999522825
636,frievald,10,421,0.0005676659999949152
636,frievald,20,421,0.00106429200002367
1681,numpy_matmul,0,422,0.027087916999988693
1681,strassen,0,422,0.9335833749999836
1681,triple_loop_skipped,0,422,
1681,frievald,1,422,0.0012183329999970738
1681,frievald,10,422,0.01088929200000166
1681,frievald,20,422,0.021610874999993257
908,numpy_matmul,0,423,0.005519249999991871
908,strassen,0,423,0.1331421670000168
908,triple_loop_skipped,0,423,
908,frievald,1,423,0.0004592909999985295
908,frievald,10,423,0.0034202500000048985
908,frievald,20,423,0.006630082999976139
530,numpy_matmul,0,424,0.0008549579999908019
530,strassen,0,424,0.1389899590000141
530,triple_loop_skipped,0,424,
530,frievald,1,424,0.00027783300001260613
530,frievald,10,424,0.0005280409999954827
530,frievald,20,424,0.0009632919999944534
869,numpy_matmul,0,425,0.006017417000009573
869,strassen,0,425,0.14529408300001023
869,triple_loop_skipped,0,425,
869,frievald,1,425,0.00048641699999052435
869,frievald,10,425,0.0028574170000013055
869,frievald,20,425,0.005525333000008459
1506,numpy_matmul,0,426,0.020791250000002037
1506,strassen,0,426,0.9669718330000023
1506,triple_loop_skipped,0,426,
1506,frievald,1,426,0.0011923329999774523
1506,frievald,10,426,0.009299959000003355
1506,frievald,20,426,0.018472500000001446
802,numpy_matmul,0,427,0.00429725000000758
802,strassen,0,427,0.1379093330000103
802,triple_loop_skipped,0,427,
802,frievald,1,427,0.0004082909999851836
802,frievald,10,427,0.001797084000003224
802,frievald,20,427,0.002112874999994574
1992,numpy_matmul,0,428,0.04404037500000868
1992,strassen,0,428,0.9590036669999904
1992,triple_loop_skipped,0,428,
1992,frievald,1,428,0.0016597499999875254
1992,frievald,10,428,0.014995583999990458
1992,frievald,20,428,0.029862291000000596
767,numpy_matmul,0,429,0.0035857080000027963
767,strassen,0,429,0.13418679099999054
767,triple_loop_skipped,0,429,
767,frievald,1,429,0.00037666699998339936
767,frievald,10,429,0.0007851670000036393
767,frievald,20,429,0.0015233750000049895
401,numpy_matmul,0,430,0.00037908300001276984
401,strassen,0,430,0.01950141699998653
401,triple_loop_skipped,0,430,
401,frievald,1,430,0.00019374999999399733
401,frievald,10,430,0.0004053330000033384
401,frievald,20,430,0.0007264999999847532
1543,numpy_matmul,0,431,0.021597708000001603
1543,strassen,0,431,0.938700042000022
1543,triple_loop_skipped,0,431,
1543,frievald,1,431,0.0010523339999792825
1543,frievald,10,431,0.00924016700000152
1543,frievald,20,431,0.018683957999996892
565,numpy_matmul,0,432,0.0010524580000037531
565,strassen,0,432,0.1381923750000169
565,triple_loop_skipped,0,432,
565,frievald,1,432,0.0002790830000094502
565,frievald,10,432,0.000593166000015799
565,frievald,20,432,0.0010574579999911293
1055,numpy_matmul,0,433,0.008064833999981147
1055,strassen,0,433,1.0197396249999997
1055,triple_loop_skipped,0,433,
1055,frievald,1,433,0.000660707999998067
1055,frievald,10,433,0.004622374999996737
1055,frievald,20,433,0.009059083000011015
1553,numpy_matmul,0,434,0.02182845800001587
1553,strassen,0,434,0.9552175000000034
1553,triple_loop_skipped,0,434,
1553,frievald,1,434,0.0010874999999828106
1553,frievald,10,434,0.009312875000006215
1553,frievald,20,434,0.01868087500000115
1330,numpy_matmul,0,435,0.01437737499998093
1330,strassen,0,435,0.9108883330000026
1330,triple_loop_skipped,0,435,
1330,frievald,1,435,0.0008720419999974638
1330,frievald,10,435,0.006949208999998291
1330,frievald,20,435,0.01366849999999431
1768,numpy_matmul,0,436,0.031167374999995445
1768,strassen,0,436,0.9210283329999811
