category,filename,n,median_time,mean_time,std_time,median_comparisons,median_swaps,correctness_rate
uniform,uniform-input-2950000-2-float.txt,1056973.0,353.0,353.0,,26531420.0,13037047.0,1.0
uniform,uniform-input-2950000-3-float.txt,1138969.0,463.0,463.0,,30384245.0,13071027.0,1.0
uniform,uniform-input-3000-1-float.txt,3000.0,0.0,0.0,,39615.0,23092.0,1.0
uniform,uniform-input-3000-2-float.txt,3000.0,0.0,0.0,,42999.0,23594.0,1.0
uniform,uniform-input-3000-3-float.txt,3000.0,0.0,0.0,,41096.0,19861.0,1.0
uniform,uniform-input-30000-1-float.txt,30000.0,6.0,6.0,,522103.0,267422.0,1.0
uniform,uniform-input-30000-2-float.txt,30000.0,4.0,4.0,,518525.0,254940.0,1.0
uniform,uniform-input-30000-3-float.txt,30000.0,5.0,5.0,,515168.0,245992.0,1.0
uniform,uniform-input-300000-1-float.txt,300000.0,65.0,65.0,,6732080.0,3281427.0,1.0
uniform,uniform-input-300000-2-float.txt,300000.0,67.0,67.0,,7169036.0,3460485.0,1.0
uniform,uniform-input-300000-3-float.txt,300000.0,79.0,79.0,,7060026.0,3779326.0,1.0
uniform,uniform-input-3000000-1-float.txt,939193.0,293.0,293.0,,22456623.0,11729774.0,1.0
uniform,uniform-input-3000000-2-float.txt,1057001.0,409.0,409.0,,27721174.0,14165306.0,1.0
uniform,uniform-input-3000000-3-float.txt,1138956.0,349.0,349.0,,31218726.0,14043347.0,1.0
uniform,uniform-input-305000-1-float.txt,305000.0,66.0,66.0,,6573914.0,3246619.0,1.0
uniform,uniform-input-305000-2-float.txt,305000.0,64.0,64.0,,6639006.0,3411545.0,1.0
uniform,uniform-input-305000-3-float.txt,305000.0,66.0,66.0,,6992729.0,3160135.0,1.0
uniform,uniform-input-31000-1-float.txt,31000.0,7.0,7.0,,593582.0,299063.0,1.0
uniform,uniform-input-31000-2-float.txt,31000.0,7.0,7.0,,622103.0,301847.0,1.0
uniform,uniform-input-31000-3-float.txt,31000.0,5.0,5.0,,532655.0,265980.0,1.0
uniform,uniform-input-310000-1-float.txt,310000.0,84.0,84.0,,6761567.0,3248590.0,1.0
uniform,uniform-input-310000-2-float.txt,310000.0,71.0,71.0,,6757251.0,3311091.0,1.0
uniform,uniform-input-310000-3-float.txt,310000.0,84.0,84.0,,7161145.0,3613555.0,1.0
uniform,uniform-input-315000-1-float.txt,315000.0,72.0,72.0,,7192653.0,3594088.0,1.0
uniform,uniform-input-315000-2-float.txt,315000.0,69.0,69.0,,7213569.0,3262655.0,1.0
uniform,uniform-input-315000-3-float.txt,315000.0,78.0,78.0,,7079823.0,3339068.0,1.0
uniform,uniform-input-32000-1-float.txt,32000.0,5.0,5.0,,556955.0,251830.0,1.0
uniform,uniform-input-32000-2-float.txt,32000.0,6.0,6.0,,553948.0,272360.0,1.0
uniform,uniform-input-32000-3-float.txt,32000.0,6.0,6.0,,595458.0,282960.0,1.0
uniform,uniform-input-320000-1-float.txt,320000.0,76.0,76.0,,7201970.0,3823758.0,1.0
uniform,uniform-input-320000-2-float.txt,320000.0,70.0,70.0,,7223871.0,3929027.0,1.0
uniform,uniform-input-320000-3-float.txt,320000.0,72.0,72.0,,7400439.0,3525202.0,1.0
uniform,uniform-input-325000-1-float.txt,325000.0,94.0,94.0,,7391965.0,4019436.0,1.0
uniform,uniform-input-325000-2-float.txt,325000.0,76.0,76.0,,7201576.0,3782578.0,1.0
uniform,uniform-input-325000-3-float.txt,325000.0,73.0,73.0,,7379338.0,3499322.0,1.0
uniform,uniform-input-3250000-1-float.txt,939254.0,240.0,240.0,,22825739.0,10806530.0,1.0
uniform,uniform-input-3250000-2-float.txt,1056975.0,340.0,340.0,,27203612.0,13448619.0,1.0
uniform,uniform-input-3250000-3-float.txt,1139001.0,357.0,357.0,,31351351.0,13798823.0,1.0
uniform,uniform-input-33000-1-float.txt,33000.0,7.0,7.0,,573378.0,293437.0,1.0
uniform,uniform-input-33000-2-float.txt,33000.0,5.0,5.0,,588526.0,318377.0,1.0
uniform,uniform-input-33000-3-float.txt,33000.0,7.0,7.0,,618710.0,325761.0,1.0
uniform,uniform-input-330000-1-float.txt,330000.0,81.0,81.0,,7426004.0,3993184.0,1.0
uniform,uniform-input-330000-2-float.txt,330000.0,77.0,77.0,,7559259.0,4023505.0,1.0
uniform,uniform-input-330000-3-float.txt,330000.0,72.0,72.0,,7392022.0,3487351.0,1.0
uniform,uniform-input-335000-1-float.txt,335000.0,71.0,71.0,,7266811.0,3570092.0,1.0
uniform,uniform-input-335000-2-float.txt,335000.0,86.0,86.0,,7630516.0,4057302.0,1.0
uniform,uniform-input-335000-3-float.txt,335000.0,71.0,71.0,,7624304.0,3404791.0,1.0
uniform,uniform-input-34000-1-float.txt,34000.0,7.0,7.0,,604557.0,305589.0,1.0
uniform,uniform-input-34000-2-float.txt,34000.0,7.0,7.0,,589720.0,289236.0,1.0
uniform,uniform-input-34000-3-float.txt,34000.0,5.0,5.0,,612599.0,311286.0,1.0
uniform,uniform-input-340000-1-float.txt,340000.0,87.0,87.0,,7670406.0,3872083.0,1.0
uniform,uniform-input-340000-2-float.txt,340000.0,84.0,84.0,,7761033.0,4081253.0,1.0
uniform,uniform-input-340000-3-float.txt,340000.0,81.0,81.0,,7745897.0,3544214.0,1.0
uniform,uniform-input-345000-1-float.txt,345000.0,90.0,90.0,,7906381.0,4219306.0,1.0
uniform,uniform-input-345000-2-float.txt,345000.0,79.0,79.0,,7556521.0,3822516.0,1.0
uniform,uniform-input-345000-3-float.txt,345000.0,74.0,74.0,,7625390.0,3678181.0,1.0
uniform,uniform-input-35000-1-float.txt,35000.0,6.0,6.0,,638277.0,296651.0,1.0
uniform,uniform-input-35000-2-float.txt,35000.0,6.0,6.0,,619080.0,315076.0,1.0
uniform,uniform-input-35000-3-float.txt,35000.0,8.0,8.0,,628778.0,299748.0,1.0
uniform,uniform-input-350000-1-float.txt,350000.0,84.0,84.0,,7859406.0,3866464.0,1.0
uniform,uniform-input-350000-2-float.txt,350000.0,76.0,76.0,,8564939.0,4184910.0,1.0
uniform,uniform-input-350000-3-float.txt,350000.0,89.0,89.0,,8228442.0,4257966.0,1.0
uniform,uniform-input-3500000-1-float.txt,939194.0,292.0,292.0,,22223190.0,10830404.0,1.0
uniform,uniform-input-3500000-2-float.txt,1056966.0,343.0,343.0,,26295749.0,13142597.0,1.0
uniform,uniform-input-3500000-3-float.txt,1138932.0,382.0,382.0,,31021860.0,12835373.0,1.0
uniform,uniform-input-355000-1-float.txt,355000.0,89.0,89.0,,8245761.0,4023964.0,1.0
uniform,uniform-input-355000-2-float.txt,355000.0,78.0,78.0,,7958240.0,3964126.0,1.0
uniform,uniform-input-355000-3-float.txt,355000.0,82.0,82.0,,8220137.0,4073965.0,1.0
uniform,uniform-input-36000-1-float.txt,36000.0,8.0,8.0,,629363.0,317518.0,1.0
uniform,uniform-input-36000-2-float.txt,36000.0,6.0,6.0,,649720.0,339182.0,1.0
uniform,uniform-input-36000-3-float.txt,36000.0,6.0,6.0,,621710.0,287226.0,1.0
uniform,uniform-input-360000-1-float.txt,360000.0,86.0,86.0,,8091765.0,3919771.0,1.0
uniform,uniform-input-360000-2-float.txt,360000.0,82.0,82.0,,8185800.0,4114137.0,1.0
uniform,uniform-input-360000-3-float.txt,360000.0,84.0,84.0,,8079429.0,3671769.0,1.0
uniform,uniform-input-365000-1-float.txt,365000.0,81.0,81.0,,8226262.0,4005948.0,1.0
uniform,uniform-input-365000-2-float.txt,365000.0,95.0,95.0,,8536525.0,4365925.0,1.0
uniform,uniform-input-365000-3-float.txt,365000.0,85.0,85.0,,8392685.0,3904094.0,1.0
uniform,uniform-input-37000-1-float.txt,37000.0,6.0,6.0,,642380.0,316102.0,1.0
uniform,uniform-input-37000-2-float.txt,37000.0,6.0,6.0,,654808.0,333130.0,1.0
uniform,uniform-input-37000-3-float.txt,37000.0,7.0,7.0,,656516.0,352640.0,1.0
uniform,uniform-input-370000-1-float.txt,370000.0,84.0,84.0,,8396067.0,4200215.0,1.0
uniform,uniform-input-370000-2-float.txt,370000.0,89.0,89.0,,8368687.0,4181339.0,1.0
uniform,uniform-input-370000-3-float.txt,370000.0,82.0,82.0,,8262037.0,3784565.0,1.0
uniform,uniform-input-375000-1-float.txt,375000.0,89.0,89.0,,8366645.0,4133408.0,1.0
uniform,uniform-input-375000-2-float.txt,375000.0,94.0,94.0,,8799696.0,4298568.0,1.0
uniform,uniform-input-375000-3-float.txt,375000.0,89.0,89.0,,8967175.0,4650731.0,1.0
uniform,uniform-input-3750000-1-float.txt,939192.0,304.0,304.0,,23677762.0,12790483.0,1.0
uniform,uniform-input-3750000-2-float.txt,1056934.0,380.0,380.0,,26835527.0,12720659.0,1.0
uniform,uniform-input-3750000-3-float.txt,1138970.0,348.0,348.0,,32763240.0,13147838.0,1.0
uniform,uniform-input-38000-1-float.txt,38000.0,7.0,7.0,,711138.0,320370.0,1.0
uniform,uniform-input-38000-2-float.txt,38000.0,7.0,7.0,,694095.0,333053.0,1.0
uniform,uniform-input-38000-3-float.txt,38000.0,7.0,7.0,,660795.0,332162.0,1.0
uniform,uniform-input-380000-1-float.txt,380000.0,89.0,89.0,,8505288.0,4466430.0,1.0
uniform,uniform-input-380000-2-float.txt,380000.0,101.0,101.0,,9317021.0,4038432.0,1.0
uniform,uniform-input-380000-3-float.txt,380000.0,101.0,101.0,,8780216.0,4211966.0,1.0
uniform,uniform-input-385000-1-float.txt,385000.0,108.0,108.0,,9498792.0,4870304.0,1.0
uniform,uniform-input-385000-2-float.txt,385000.0,83.0,83.0,,8375383.0,4025225.0,1.0
uniform,uniform-input-385000-3-float.txt,385000.0,87.0,87.0,,8972867.0,4145491.0,1.0
uniform,uniform-input-39000-1-float.txt,39000.0,8.0,8.0,,709186.0,323722.0,1.0
uniform,uniform-input-39000-2-float.txt,39000.0,6.0,6.0,,707039.0,349086.0,1.0
uniform,uniform-input-39000-3-float.txt,39000.0,6.0,6.0,,700477.0,344783.0,1.0
uniform,uniform-input-390000-1-float.txt,390000.0,109.0,109.0,,9094805.0,5025909.0,1.0
uniform,uniform-input-390000-2-float.txt,390000.0,92.0,92.0,,9483750.0,4389886.0,1.0
uniform,uniform-input-390000-3-float.txt,390000.0,90.0,90.0,,8766960.0,3912025.0,1.0
uniform,uniform-input-395000-1-float.txt,395000.0,89.0,89.0,,8716497.0,4374612.0,1.0
uniform,uniform-input-395000-2-float.txt,395000.0,89.0,89.0,,8798785.0,4549292.0,1.0
uniform,uniform-input-395000-3-float.txt,395000.0,102.0,102.0,,8904972.0,4231380.0,1.0
uniform,uniform-input-4000-1-float.txt,4000.0,0.0,0.0,,54720.0,28942.0,1.0
uniform,uniform-input-4000-2-float.txt,4000.0,0.0,0.0,,53140.0,27367.0,1.0
uniform,uniform-input-4000-3-float.txt,4000.0,0.0,0.0,,55754.0,27362.0,1.0
uniform,uniform-input-40000-1-float.txt,40000.0,8.0,8.0,,733520.0,383239.0,1.0
uniform,uniform-input-40000-2-float.txt,40000.0,8.0,8.0,,717002.0,344019.0,1.0
uniform,uniform-input-40000-3-float.txt,40000.0,7.0,7.0,,710529.0,343080.0,1.0
uniform,uniform-input-400000-1-float.txt,400000.0,95.0,95.0,,9239011.0,4716016.0,1.0
uniform,uniform-input-400000-2-float.txt,400000.0,102.0,102.0,,8815189.0,4515895.0,1.0
uniform,uniform-input-400000-3-float.txt,400000.0,97.0,97.0,,9177333.0,4197968.0,1.0
uniform,uniform-input-4000000-1-float.txt,939303.0,311.0,311.0,,22653065.0,11235422.0,1.0
uniform,uniform-input-4000000-2-float.txt,1057007.0,329.0,329.0,,27451502.0,12689447.0,1.0
uniform,uniform-input-4000000-3-float.txt,1138941.0,477.0,477.0,,31769537.0,14368623.0,1.0
uniform,uniform-input-405000-1-float.txt,405000.0,105.0,105.0,,9292760.0,4846217.0,1.0
uniform,uniform-input-405000-2-float.txt,405000.0,109.0,109.0,,9355489.0,4663474.0,1.0
uniform,uniform-input-405000-3-float.txt,405000.0,108.0,108.0,,9858905.0,4597482.0,1.0
uniform,uniform-input-41000-1-float.txt,41000.0,9.0,9.0,,738574.0,355646.0,1.0
uniform,uniform-input-41000-2-float.txt,41000.0,8.0,8.0,,719769.0,374324.0,1.0
uniform,uniform-input-41000-3-float.txt,41000.0,9.0,9.0,,789313.0,403913.0,1.0
uniform,uniform-input-410000-1-float.txt,410000.0,102.0,102.0,,9602022.0,5165891.0,1.0
uniform,uniform-input-410000-2-float.txt,410000.0,92.0,92.0,,9177395.0,4702087.0,1.0
uniform,uniform-input-410000-3-float.txt,410000.0,107.0,107.0,,9353944.0,4640490.0,1.0
uniform,uniform-input-415000-1-float.txt,415000.0,109.0,109.0,,9867608.0,4926639.0,1.0
uniform,uniform-input-415000-2-float.txt,415000.0,99.0,99.0,,9928889.0,4990577.0,1.0
uniform,uniform-input-415000-3-float.txt,415000.0,109.0,109.0,,9904644.0,5234450.0,1.0
uniform,uniform-input-42000-1-float.txt,42000.0,10.0,10.0,,762852.0,356793.0,1.0
uniform,uniform-input-42000-2-float.txt,42000.0,7.0,7.0,,784006.0,413679.0,1.0
uniform,uniform-input-42000-3-float.txt,42000.0,7.0,7.0,,768465.0,390622.0,1.0
uniform,uniform-input-420000-1-float.txt,420000.0,104.0,104.0,,9240541.0,4754736.0,1.0
uniform,uniform-input-420000-2-float.txt,420000.0,99.0,99.0,,9810112.0,4844023.0,1.0
uniform,uniform-input-420000-3-float.txt,420000.0,112.0,112.0,,10287732.0,5208271.0,1.0
uniform,uniform-input-425000-1-float.txt,425000.0,104.0,104.0,,9737458.0,5100027.0,1.0
uniform,uniform-input-425000-2-float.txt,425000.0,102.0,102.0,,9683822.0,4612091.0,1.0
uniform,uniform-input-425000-3-float.txt,425000.0,105.0,105.0,,10336488.0,4407831.0,1.0
uniform,uniform-input-43000-1-float.txt,43000.0,7.0,7.0,,806876.0,409608.0,1.0
uniform,uniform-input-43000-2-float.txt,43000.0,8.0,8.0,,831330.0,396118.0,1.0
uniform,uniform-input-43000-3-float.txt,43000.0,10.0,10.0,,775374.0,400294.0,1.0
uniform,uniform-input-430000-1-float.txt,430000.0,102.0,102.0,,9932261.0,4703402.0,1.0
uniform,uniform-input-430000-2-float.txt,430000.0,119.0,119.0,,9938903.0,4887484.0,1.0
uniform,uniform-input-430000-3-float.txt,430000.0,124.0,124.0,,10520074.0,5519147.0,1.0
uniform,uniform-input-435000-1-float.txt,435000.0,98.0,98.0,,9969193.0,4700962.0,1.0
uniform,uniform-input-435000-2-float.txt,435000.0,121.0,121.0,,9786083.0,4863154.0,1.0
uniform,uniform-input-435000-3-float.txt,435000.0,97.0,97.0,,10365871.0,4548899.0,1.0
uniform,uniform-input-44000-1-float.txt,44000.0,8.0,8.0,,813552.0,425845.0,1.0
uniform,uniform-input-44000-2-float.txt,44000.0,9.0,9.0,,833276.0,369582.0,1.0
uniform,uniform-input-44000-3-float.txt,44000.0,7.0,7.0,,774320.0,382773.0,1.0
uniform,uniform-input-440000-1-float.txt,440000.0,106.0,106.0,,10077811.0,4719322.0,1.0
uniform,uniform-input-440000-2-float.txt,440000.0,108.0,108.0,,10129977.0,4816086.0,1.0
uniform,uniform-input-440000-3-float.txt,440000.0,100.0,100.0,,10367432.0,4423003.0,1.0
uniform,uniform-input-445000-1-float.txt,445000.0,104.0,104.0,,10310098.0,5280159.0,1.0
uniform,uniform-input-445000-2-float.txt,445000.0,110.0,110.0,,10529036.0,4745111.0,1.0
uniform,uniform-input-445000-3-float.txt,445000.0,126.0,126.0,,11567088.0,5857842.0,1.0
uniform,uniform-input-45000-1-float.txt,45000.0,8.0,8.0,,809735.0,420496.0,1.0
uniform,uniform-input-45000-2-float.txt,45000.0,9.0,9.0,,903458.0,470310.0,1.0
uniform,uniform-input-45000-3-float.txt,45000.0,10.0,10.0,,852065.0,413130.0,1.0
uniform,uniform-input-450000-1-float.txt,450000.0,113.0,113.0,,10725163.0,5344049.0,1.0
uniform,uniform-input-450000-2-float.txt,450000.0,128.0,128.0,,10680363.0,5456737.0,1.0
uniform,uniform-input-450000-3-float.txt,450000.0,104.0,104.0,,10423259.0,5109653.0,1.0
uniform,uniform-input-455000-1-float.txt,455000.0,101.0,101.0,,10616394.0,5321035.0,1.0
uniform,uniform-input-455000-2-float.txt,455000.0,114.0,114.0,,10464639.0,4855921.0,1.0
uniform,uniform-input-455000-3-float.txt,455000.0,120.0,120.0,,10924839.0,5358665.0,1.0
uniform,uniform-input-46000-1-float.txt,46000.0,8.0,8.0,,831914.0,408863.0,1.0
uniform,uniform-input-46000-2-float.txt,46000.0,8.0,8.0,,825414.0,439904.0,1.0
uniform,uniform-input-46000-3-float.txt,46000.0,10.0,10.0,,854872.0,470352.0,1.0
uniform,uniform-input-460000-1-float.txt,460000.0,115.0,115.0,,10647232.0,5545318.0,1.0
uniform,uniform-input-460000-2-float.txt,460000.0,116.0,116.0,,10326016.0,5229638.0,1.0
uniform,uniform-input-460000-3-float.txt,460000.0,105.0,105.0,,10652536.0,4782911.0,1.0
uniform,uniform-input-465000-1-float.txt,465000.0,111.0,111.0,,10946037.0,5523204.0,1.0
uniform,uniform-input-465000-2-float.txt,465000.0,102.0,102.0,,10782139.0,5147587.0,1.0
uniform,uniform-input-465000-3-float.txt,465000.0,127.0,127.0,,11039861.0,5485344.0,1.0
uniform,uniform-input-47000-1-float.txt,47000.0,10.0,10.0,,910811.0,451366.0,1.0
uniform,uniform-input-47000-2-float.txt,47000.0,13.0,13.0,,871159.0,442788.0,1.0
uniform,uniform-input-47000-3-float.txt,47000.0,10.0,10.0,,843802.0,412636.0,1.0
uniform,uniform-input-470000-1-float.txt,470000.0,119.0,119.0,,10789051.0,5328238.0,1.0
uniform,uniform-input-470000-2-float.txt,470000.0,135.0,135.0,,10483022.0,5137109.0,1.0
uniform,uniform-input-470000-3-float.txt,470000.0,113.0,113.0,,11181996.0,5566413.0,1.0
uniform,uniform-input-475000-1-float.txt,475000.0,113.0,113.0,,10974780.0,5525695.0,1.0
uniform,uniform-input-475000-2-float.txt,475000.0,149.0,149.0,,11205623.0,5443026.0,1.0
uniform,uniform-input-475000-3-float.txt,475000.0,108.0,108.0,,11375091.0,5532832.0,1.0
uniform,uniform-input-48000-1-float.txt,48000.0,14.0,14.0,,868817.0,436786.0,1.0
uniform,uniform-input-48000-2-float.txt,48000.0,9.0,9.0,,914713.0,475147.0,1.0
uniform,uniform-input-48000-3-float.txt,48000.0,9.0,9.0,,882309.0,437667.0,1.0
uniform,uniform-input-480000-1-float.txt,480000.0,107.0,107.0,,11066019.0,5408911.0,1.0
uniform,uniform-input-480000-2-float.txt,480000.0,118.0,118.0,,11072939.0,5630099.0,1.0
uniform,uniform-input-480000-3-float.txt,480000.0,123.0,123.0,,11587492.0,5298654.0,1.0
uniform,uniform-input-485000-1-float.txt,485000.0,117.0,117.0,,11114172.0,5722988.0,1.0
uniform,uniform-input-485000-2-float.txt,485000.0,123.0,123.0,,11942056.0,6059575.0,1.0
uniform,uniform-input-485000-3-float.txt,485000.0,113.0,113.0,,10985907.0,5026169.0,1.0
uniform,uniform-input-49000-1-float.txt,49000.0,8.0,8.0,,877459.0,457536.0,1.0
uniform,uniform-input-49000-2-float.txt,49000.0,11.0,11.0,,883286.0,439740.0,1.0
uniform,uniform-input-49000-3-float.txt,49000.0,11.0,11.0,,926590.0,456654.0,1.0
uniform,uniform-input-490000-1-float.txt,490000.0,111.0,111.0,,11529114.0,5783699.0,1.0
uniform,uniform-input-490000-2-float.txt,490000.0,110.0,110.0,,11296384.0,5787204.0,1.0
uniform,uniform-input-490000-3-float.txt,490000.0,127.0,127.0,,12557367.0,5852871.0,1.0
uniform,uniform-input-495000-1-float.txt,495000.0,113.0,113.0,,10991849.0,5504049.0,1.0
uniform,uniform-input-495000-2-float.txt,495000.0,124.0,124.0,,11937674.0,6060625.0,1.0
uniform,uniform-input-495000-3-float.txt,495000.0,127.0,127.0,,11247293.0,5538951.0,1.0
uniform,uniform-input-5000-1-float.txt,5000.0,0.0,0.0,,71402.0,35332.0,1.0
uniform,uniform-input-5000-2-float.txt,5000.0,0.0,0.0,,72735.0,37610.0,1.0
uniform,uniform-input-5000-3-float.txt,5000.0,0.0,0.0,,68190.0,32176.0,1.0
uniform,uniform-input-50000-1-float.txt,50000.0,13.0,13.0,,945272.0,480877.0,1.0
uniform,uniform-input-50000-2-float.txt,50000.0,9.0,9.0,,935034.0,455397.0,1.0
uniform,uniform-input-50000-3-float.txt,50000.0,9.0,9.0,,942736.0,453533.0,1.0
uniform,uniform-input-500000-1-float.txt,500000.0,119.0,119.0,,11551241.0,5677260.0,1.0
uniform,uniform-input-500000-2-float.txt,500000.0,135.0,135.0,,11631626.0,5805012.0,1.0
uniform,uniform-input-500000-3-float.txt,500000.0,122.0,122.0,,12199248.0,5519228.0,1.0
uniform,uniform-input-505000-1-float.txt,505000.0,113.0,113.0,,11337605.0,5510923.0,1.0
uniform,uniform-input-505000-2-float.txt,505000.0,129.0,129.0,,11501498.0,5672354.0,1.0
uniform,uniform-input-505000-3-float.txt,505000.0,116.0,116.0,,12054235.0,5505073.0,1.0
uniform,uniform-input-51000-1-float.txt,51000.0,9.0,9.0,,890995.0,441117.0,1.0
uniform,uniform-input-51000-2-float.txt,51000.0,11.0,11.0,,1001475.0,484557.0,1.0
uniform,uniform-input-51000-3-float.txt,51000.0,14.0,14.0,,977969.0,504982.0,1.0
uniform,uniform-input-510000-1-float.txt,510000.0,121.0,121.0,,11946340.0,5756362.0,1.0
uniform,uniform-input-510000-2-float.txt,510000.0,131.0,131.0,,12309942.0,5933669.0,1.0
uniform,uniform-input-510000-3-float.txt,510000.0,125.0,125.0,,11923667.0,5676876.0,1.0
uniform,uniform-input-515000-1-float.txt,515000.0,130.0,130.0,,12596011.0,6048219.0,1.0
uniform,uniform-input-515000-2-float.txt,515000.0,120.0,120.0,,12131394.0,6030295.0,1.0
uniform,uniform-input-515000-3-float.txt,515000.0,127.0,127.0,,12672626.0,6021754.0,1.0
uniform,uniform-input-52000-1-float.txt,52000.0,11.0,11.0,,994291.0,526458.0,1.0
uniform,uniform-input-52000-2-float.txt,52000.0,11.0,11.0,,943048.0,437843.0,1.0
uniform,uniform-input-52000-3-float.txt,52000.0,11.0,11.0,,941956.0,493885.0,1.0
uniform,uniform-input-520000-1-float.txt,520000.0,134.0,134.0,,12157485.0,5960026.0,1.0
uniform,uniform-input-520000-2-float.txt,520000.0,139.0,139.0,,11884327.0,6145733.0,1.0
uniform,uniform-input-520000-3-float.txt,520000.0,125.0,125.0,,12568111.0,5710726.0,1.0
uniform,uniform-input-525000-1-float.txt,525000.0,127.0,127.0,,12519801.0,6287223.0,1.0
uniform,uniform-input-525000-2-float.txt,525000.0,166.0,166.0,,11807647.0,5993942.0,1.0
uniform,uniform-input-525000-3-float.txt,525000.0,129.0,129.0,,12971460.0,6178601.0,1.0
uniform,uniform-input-53000-1-float.txt,53000.0,9.0,9.0,,1009912.0,512353.0,1.0
uniform,uniform-input-53000-2-float.txt,53000.0,12.0,12.0,,999731.0,490692.0,1.0
uniform,uniform-input-53000-3-float.txt,53000.0,11.0,11.0,,981098.0,495659.0,1.0
uniform,uniform-input-530000-1-float.txt,530000.0,120.0,120.0,,12584457.0,5932976.0,1.0
uniform,uniform-input-530000-2-float.txt,530000.0,137.0,137.0,,12353008.0,6309595.0,1.0
uniform,uniform-input-530000-3-float.txt,530000.0,119.0,119.0,,12556044.0,5645599.0,1.0
uniform,uniform-input-535000-1-float.txt,535000.0,131.0,131.0,,12236035.0,6154813.0,1.0
uniform,uniform-input-535000-2-float.txt,535000.0,128.0,128.0,,12425614.0,6215140.0,1.0
uniform,uniform-input-535000-3-float.txt,535000.0,144.0,144.0,,13143239.0,6503125.0,1.0
uniform,uniform-input-54000-1-float.txt,54000.0,10.0,10.0,,1089499.0,500828.0,1.0
uniform,uniform-input-54000-2-float.txt,54000.0,10.0,10.0,,1020166.0,539901.0,1.0
uniform,uniform-input-54000-3-float.txt,54000.0,12.0,12.0,,1016718.0,499103.0,1.0
uniform,uniform-input-540000-1-float.txt,540000.0,122.0,122.0,,12681290.0,6643410.0,1.0
uniform,uniform-input-540000-2-float.txt,540000.0,132.0,132.0,,12738631.0,6267092.0,1.0
uniform,uniform-input-540000-3-float.txt,540000.0,139.0,139.0,,13167996.0,6553893.0,1.0
uniform,uniform-input-545000-1-float.txt,545000.0,129.0,129.0,,12517825.0,6527686.0,1.0
uniform,uniform-input-545000-2-float.txt,545000.0,134.0,134.0,,12500087.0,6349577.0,1.0
uniform,uniform-input-545000-3-float.txt,545000.0,140.0,140.0,,13614534.0,6546779.0,1.0
uniform,uniform-input-55000-1-float.txt,55000.0,9.0,9.0,,984907.0,513430.0,1.0
uniform,uniform-input-55000-2-float.txt,55000.0,10.0,10.0,,1009579.0,509938.0,1.0
uniform,uniform-input-55000-3-float.txt,55000.0,13.0,13.0,,1091731.0,615621.0,1.0
uniform,uniform-input-550000-1-float.txt,550000.0,177.0,177.0,,12521734.0,6409569.0,1.0
uniform,uniform-input-550000-2-float.txt,550000.0,136.0,136.0,,12887502.0,6343367.0,1.0
uniform,uniform-input-550000-3-float.txt,550000.0,142.0,142.0,,13375347.0,5896675.0,1.0
uniform,uniform-input-555000-1-float.txt,555000.0,134.0,134.0,,12748613.0,6281229.0,1.0
uniform,uniform-input-555000-2-float.txt,555000.0,132.0,132.0,,12793184.0,6672417.0,1.0
uniform,uniform-input-555000-3-float.txt,555000.0,133.0,133.0,,13248904.0,6102604.0,1.0
uniform,uniform-input-56000-1-float.txt,56000.0,12.0,12.0,,1101958.0,541249.0,1.0
uniform,uniform-input-56000-2-float.txt,56000.0,13.0,13.0,,1047406.0,535064.0,1.0
uniform,uniform-input-56000-3-float.txt,56000.0,15.0,15.0,,1142406.0,607116.0,1.0
uniform,uniform-input-560000-1-float.txt,560000.0,147.0,147.0,,13368325.0,7077613.0,1.0
uniform,uniform-input-560000-2-float.txt,560000.0,155.0,155.0,,13091167.0,6122249.0,1.0
uniform,uniform-input-560000-3-float.txt,560000.0,132.0,132.0,,13487709.0,6200584.0,1.0
uniform,uniform-input-565000-1-float.txt,565000.0,135.0,135.0,,13950165.0,6172241.0,1.0
uniform,uniform-input-565000-2-float.txt,565000.0,133.0,133.0,,13546429.0,6191918.0,1.0
uniform,uniform-input-565000-3-float.txt,565000.0,142.0,142.0,,13723166.0,6520677.0,1.0
uniform,uniform-input-57000-1-float.txt,57000.0,10.0,10.0,,1065427.0,521956.0,1.0
uniform,uniform-input-57000-2-float.txt,57000.0,10.0,10.0,,1087065.0,542464.0,1.0
uniform,uniform-input-57000-3-float.txt,57000.0,13.0,13.0,,1079798.0,554388.0,1.0
uniform,uniform-input-570000-1-float.txt,570000.0,136.0,136.0,,13205305.0,6528263.0,1.0
uniform,uniform-input-570000-2-float.txt,570000.0,133.0,133.0,,13297991.0,6539674.0,1.0
uniform,uniform-input-570000-3-float.txt,570000.0,142.0,142.0,,14197745.0,6874553.0,1.0
uniform,uniform-input-575000-1-float.txt,575000.0,133.0,133.0,,13713350.0,7058966.0,1.0
uniform,uniform-input-575000-2-float.txt,575000.0,146.0,146.0,,13458757.0,6189831.0,1.0
uniform,uniform-input-575000-3-float.txt,575000.0,143.0,143.0,,13423309.0,6083610.0,1.0
uniform,uniform-input-58000-1-float.txt,58000.0,10.0,10.0,,1092957.0,567674.0,1.0
uniform,uniform-input-58000-2-float.txt,58000.0,10.0,10.0,,1072040.0,536186.0,1.0
uniform,uniform-input-58000-3-float.txt,58000.0,10.0,10.0,,1088908.0,518324.0,1.0
uniform,uniform-input-580000-1-float.txt,580000.0,139.0,139.0,,14201971.0,7163597.0,1.0
